Event,KE_e,x,y,z
59211,1.84596,143.019,-63.3795,215
59212,2.15941,-273.169,-257.084,215
59213,3.46182,-515,-292.579,198.967
59214,2.78833,-14.1338,-515,86.0696
59215,1.77392,515,287.409,-501.502
59216,4.79646,-171.577,-83.6451,215
59217,0.971168,324.768,-72.0507,215
59218,2.63162,515,397.737,-500.759
59219,0.47209,515,-104.988,203.374
59220,4.49355,-149.645,-509.251,-515
59221,4.51711,-21.5121,-108.744,-515
59222,6.82234,-63.2051,-515,-347.054
59223,3.19355,457.62,415.725,-515
59224,2.73797,9.49723,97.5008,-515
59225,4.6638,-515,-507.311,-444.191
59226,4.49015,515,-30.248,-327.534
59227,3.86372,-471.043,515,-319.327
59228,1.59033,-170.871,515,-86.9423
59229,4.5708,-515,57.3543,151.071
59230,4.14003,515,-334.998,-374.589
59231,3.54971,496.26,-515,15.5762
59232,9.2464,-515,-242.158,186.077
59233,3.22519,-515,-120.368,-30.7169
59234,0.394072,184.783,-515,102.238
59235,6.8347,142.269,-165.035,215
59236,0.469409,-71.5499,118.113,215
59237,2.92689,-192.634,112.506,-515
59238,5.41112,-333.145,-515,-47.0841
59239,2.2238,28.1303,179.485,215
59240,3.16826,466.886,-8.72495,-515
59241,3.16963,-187.671,-163.164,215
59242,0.0866233,-515,-70.6664,26.3972
59243,2.42567,515,-324.437,52.4727
59244,3.16921,91.4462,101.043,215
59245,0.0534784,181.248,135.217,-515
59246,4.5117,-112.062,-230.276,215
59247,4.63359,163.096,204.219,215
59248,6.66504,-49.0377,11.4495,215
59249,4.27201,160.202,189.374,215
59250,5.26117,-515,63.0076,-234.813
59251,1.79703,49.9089,-446.93,-515
59252,3.39945,19.4108,-82.5742,215
59253,2.23569,-152.979,-168.69,215
59254,0.570971,227.165,515,-353.407
59255,7.72508,494.641,-515,-345.682
59256,3.01585,247.758,-163.546,215
59257,5.72234,-46.3902,18.2309,215
59258,0.772118,-515,156.262,-91.7542
59259,5.04433,-154.816,-515,128.695
59260,5.79102,515,347.926,58.7684
59261,4.96819,70.7296,75.7553,215
59262,6.72796,-81.8371,-76.017,215
59263,6.28802,-151.172,-515,24.3756
59264,5.35033,53.7761,-115.515,215
59265,7.52283,59.0105,90.5202,215
59266,4.79218,515,85.9531,19.2836
59267,1.73598,328.402,36.0646,-515
59268,1.72761,-157.05,261.454,-515
59269,2.56412,376.898,-515,-154.734
59270,3.81742,168.047,-515,-394.425
59271,1.17562,-515,263.785,-505.051
59272,5.95555,-191.958,-11.3005,-515
59273,1.47604,515,37.7615,-228.613
59274,5.43396,-102.848,-163.694,-515
59275,0.86627,-306.102,-515,-13.4002
59276,3.18027,-21.6128,515,-328.238
59277,0.366838,-56.4334,515,53.5061
59278,3.90049,168.703,-515,-303.532
59279,4.26743,475.54,-515,-291.142
59280,7.00592,160.6,-166.009,215
59281,5.5528,336.804,290.057,215
59282,3.47034,-205.509,38.4912,215
59283,6.22686,-128.215,439.257,-515
59284,2.29819,515,347.986,157.874
59285,0.276256,-34.0916,120.744,215
59286,4.50815,515,-386.568,-117.685
59287,6.38201,515,-1.30359,-227.184
59288,3.03425,386.551,187.017,215
59289,3.32281,-61.7096,109.971,215
59290,7.42163,-37.9515,-115.108,-515
59291,4.6042,455.686,515,-286.977
59292,3.14333,-515,-383.201,62.1573
59293,2.21257,16.6853,-515,15.4563
59294,6.97699,266.197,-91.9743,215
59295,5.4778,330.7,-515,-175.643
59296,1.95116,344.104,-145.335,215
59297,3.84488,-387.234,85.0258,215
59298,3.23882,-302.923,272.68,-515
59299,4.80443,28.3792,76.1285,215
59300,3.11738,-152.323,-106.856,215
59301,9.41557,-44.8595,-515,103.719
59302,1.80765,-124.243,14.3993,215
59303,3.86831,76.5529,515,-376.665
59304,6.96534,515,-155.649,-109.119
59305,3.49046,269.383,-243.3,-515
59306,2.79233,29.4836,-515,110.445
59307,5.46451,-325.973,436.921,-515
59308,3.987,-246.776,-162.306,-515
59309,0.0419199,515,-32.8067,-101.501
59310,8.99646,-191.745,-485.458,-515
59311,3.45405,477.602,-515,82.6174
59312,5.45692,-515,157.792,-68.586
59313,3.50639,515,-296.592,121.191
59314,1.43625,-111.7,515,13.1558
59315,4.80179,-506.973,-160.974,215
59316,2.42679,130.242,-158.903,-515
59317,5.65166,199.802,515,-495.339
59318,1.15879,183.938,25.5446,215
59319,0.212518,-515,333.321,152.945
59320,2.08876,-362.332,515,-80.8374
59321,4.25919,-515,131.102,-122.298
59322,5.86954,-142.804,225.4,215
59323,0.777089,-22.8377,55.5277,215
59324,4.17672,-158.223,-85.2876,215
59325,4.73279,217.234,-515,-172.91
59326,3.07046,515,265.161,-13.502
59327,9.26269,83.1738,252.594,-515
59328,2.40967,-449.206,-52.4485,-515
59329,2.29352,515,403.974,4.7905
59330,6.64336,-373.912,-368.524,-515
59331,0.561807,101.568,-174.642,-515
59332,1.16352,515,221.701,-330.075
59333,3.23591,226.057,-48.2367,215
59334,4.6308,-300.143,-515,-390.777
59335,1.04961,-444.437,86.7805,-515
59336,6.31261,-14.2149,-126.677,215
59337,5.96643,446.025,-164.115,215
59338,3.6396,61.4186,-28.8899,215
59339,0.735166,-175.586,143.371,215
59340,6.8608,515,-438.507,19.6552
59341,6.27669,461.698,515,-43.3524
59342,0.336513,375.63,-287.283,-515
59343,1.20432,515,-324.537,110.851
59344,1.57212,359.582,515,-252.437
59345,3.0028,44.4052,-515,-40.3593
59346,6.53444,-515,-178.029,-247.817
59347,1.80417,-515,56.601,95.0999
59348,3.59349,-216.144,515,-408.054
59349,4.16058,-515,-154.727,165.667
59350,0.883189,515,275.233,-266.677
59351,7.26183,137.143,-210.87,215
59352,6.37997,189.818,515,-26.864
59353,4.3298,-136.24,-515,165.829
59354,5.36211,442.453,-501.729,-515
59355,1.55705,-85.1963,515,-102.899
59356,4.75835,-515,-139.631,-418.581
59357,6.21042,-515,-429.709,-405.84
59358,4.445,242.189,-515,-156.757
59359,3.67037,-515,171.134,-326.502
59360,2.98144,492.704,-515,199.873
59361,3.32226,-515,-113.664,-314.269
59362,4.46046,-28.7584,122.762,-515
59363,3.77747,-158.274,-37.3393,-515
59364,0.421389,465.384,515,-269.743
59365,3.75285,509.167,515,-315.279
59366,3.18254,515,211.408,-480.484
59367,0.983797,389.129,-515,-327.218
59368,0.588134,119.934,515,119.048
59369,2.60536,350.652,-52.7448,215
59370,3.87075,-170.038,-432.983,215
59371,6.02519,-139.948,64.5417,215
59372,2.36872,-63.942,-515,-290.824
59373,3.69771,-515,-495.181,46.9753
59374,0.644888,-205.976,-220.463,215
59375,4.05322,-515,278.889,-178.447
59376,6.27317,277.492,120.126,215
59377,7.33233,296.574,115.273,215
59378,5.3109,76.3743,52.7952,215
59379,0.297858,416.455,-515,61.3649
59380,3.441,-515,243.235,-113.933
59381,2.81488,84.8697,136.3,215
59382,5.03098,401.832,202.026,215
59383,2.00932,-297.902,11.1559,215
59384,5.44617,98.6634,175.144,215
59385,0.12559,-215.581,-515,127.075
59386,0.715685,393.634,-45.787,215
59387,4.78907,4.96589,-103.513,215
59388,7.19651,382.419,345.89,215
59389,0.988266,-205.89,515,-89.5274
59390,6.87933,207.327,-515,-83.0684
59391,3.68296,-433.313,-99.7026,-515
59392,3.07856,-447.178,-515,-329.18
59393,1.33126,515,-362.685,-338.374
59394,6.19642,-101.915,-213.902,215
59395,0.390327,507.385,-515,120.272
59396,8.99524,-403.646,-468.511,-515
59397,0.397657,515,-40.4728,-52.3482
59398,1.59408,515,-277.934,114.859
59399,3.51887,-12.5226,-94.4099,215
59400,5.10976,515,-511.65,180.013
59401,2.06505,145.939,131.326,215
59402,1.16827,92.2703,515,-318.918
59403,4.7348,-515,-90.5986,23.4989
59404,0.535039,58.6578,-101.261,-515
59405,3.04768,205.631,-73.4883,215
59406,2.74351,515,-299.059,-121.776
59407,3.84371,-141.368,168.967,-515
59408,4.94352,-515,-8.74917,-148.14
59409,0.0326075,229.76,-312.269,215
59410,2.541,515,-1.25112,72.6147
59411,1.62218,-457.929,515,-273.093
59412,0.704099,-226.978,515,38.9478
59413,4.63347,-515,205.325,-249.202
59414,6.32152,-5.03013,133.883,215
59415,1.85992,-164.065,388.477,-515
59416,6.76668,-111.835,-515,116.282
59417,2.65548,70.0407,385.48,-515
59418,2.9723,-167.768,-181.65,215
59419,4.68493,242.819,205.826,215
59420,5.68922,515,-128.788,94.505
59421,1.95739,-153.157,-20.3739,215
59422,4.13156,515,345.337,31.4915
59423,2.12411,370.547,-82.6912,-515
59424,7.63316,-515,-65.5245,-87.6373
59425,2.60713,54.4926,515,-72.9957
59426,3.83812,117.941,155.679,-515
59427,5.66153,76.745,-91.9829,215
59428,2.64791,221.877,66.9477,-515
59429,2.53765,232.32,-85.5823,-515
59430,3.58875,-368.492,12.5682,-515
59431,6.45076,87.3005,-39.0449,215
59432,3.24867,254.525,-515,-310.952
59433,5.77448,-226.684,312.032,215
59434,5.42353,306.514,52.136,-515
59435,2.12661,-175.322,-12.7997,-515
59436,7.90769,397.703,-515,-84.8682
59437,1.36102,235.294,8.86604,215
59438,7.24937,-434.374,275.512,215
59439,0.178474,-39.9345,515,-184.711
59440,4.0499,195.42,-201,-515
59441,3.5195,515,430.918,-95.5634
59442,3.03819,-30.5772,5.92674,215
59443,1.23274,-73.1658,264.948,-515
59444,6.83099,-58.7912,16.7639,215
59445,2.29721,163.652,289.909,215
59446,4.56744,-124.128,274.214,215
59447,1.38162,-515,163.779,80.8313
59448,9.09929,63.2361,484.631,215
59449,1.04078,-154.282,260.82,-515
59450,2.11816,336.424,-170.684,-515
59451,3.76278,343.597,-185.067,215
59452,7.85651,-515,125.96,-40.755
59453,5.40504,60.0949,-222.097,-515
59454,3.01313,270.214,-515,-420.677
59455,5.3947,6.68825,307.741,215
59456,0.353741,-230.488,141.817,215
59457,5.34844,1.8751,279.352,215
59458,6.20256,-87.7633,-342.456,215
59459,9.59227,298.619,-515,-165.919
59460,3.21698,23.241,-515,-419.107
59461,6.66011,-515,96.1371,187.946
59462,1.81189,465.053,515,-76.8703
59463,2.4386,-17.9158,-113.225,215
59464,0.28334,147.067,-157.286,215
59465,5.69855,126.361,-282.961,215
59466,0.908768,332.476,515,-145.468
59467,6.40981,46.1674,-91.5188,215
59468,3.32041,-515,-271.215,-442.712
59469,4.65984,215.44,47.6018,-515
59470,1.62714,164.958,-515,63.7463
59471,2.08675,-515,-319.985,-103.183
59472,2.34537,484.262,-495.221,-515
59473,4.63041,-73.8111,-56.7119,215
59474,3.11727,-193.99,460.008,215
59475,0.855986,515,486.167,-380.85
59476,5.28061,-300.917,-55.3568,215
59477,4.3395,-79.7024,-328.204,215
59478,2.51212,162.384,-58.321,-515
59479,4.71833,8.19361,-84.8671,-515
59480,3.37092,515,-231.988,-400.619
59481,0.408136,137.186,-515,-382.907
59482,2.23461,251.967,-377.232,215
59483,3.47264,82.9709,-39.9738,215
59484,4.27194,181.913,36.6724,-515
59485,5.87788,79.3525,100.987,215
59486,1.43659,-515,-62.9489,-84.0613
59487,2.22533,-443.149,346.053,215
59488,0.875103,134.883,-515,-198.307
59489,3.07931,154.788,-84.8213,215
59490,4.50727,273.967,-17.7481,-515
59491,1.95216,-515,191.115,-313.377
59492,4.94364,-113.626,-515,-463.624
59493,3.7932,207.289,-45.613,215
59494,0.757317,138.604,-447.081,-515
59495,5.92262,99.5956,304.525,215
59496,3.58171,-353.675,-347.715,215
59497,5.70187,-175.633,-61.4171,-515
59498,4.06479,-61.6167,341.3,215
59499,7.78,341.308,-515,-140.23
59500,2.38032,300.017,-60.9016,-515
59501,4.59966,157.015,380.496,-515
59502,1.81573,89.4584,-515,-112.861
59503,0.772645,515,-366.016,176.135
59504,5.4244,-96.1317,-381.065,-515
59505,0.588646,99.3443,-19.9558,215
59506,2.91764,-51.4187,-515,-169.143
59507,0.354661,394.535,515,-295.122
59508,3.3792,-236.766,-515,22.0634
59509,1.10553,383.827,-298.7,215
59510,1.37549,-409.983,-64.5146,-515
59511,1.50035,127.252,515,184.661
59512,0.51026,-91.3665,-182.104,215
59513,5.90412,196.188,-168.705,215
59514,6.44585,139.54,233.529,215
59515,2.40685,-228.135,-322.469,215
59516,2.49234,106.02,-426.019,-515
59517,5.44928,209.24,-57.6684,-515
59518,2.4952,-23.1895,-239.146,215
59519,0.416902,255.823,37.5554,215
59520,3.74094,47.3635,-52.0006,215
59521,2.54815,162.928,-263.83,215
59522,6.88898,146.452,-58.0195,215
59523,2.0759,-95.1792,-177.901,215
59524,0.944733,187.498,149.864,-515
59525,3.9683,-182.68,176.819,215
59526,4.64749,-104.273,-10.8353,215
59527,3.5016,515,-67.5922,-114.417
59528,4.5339,407.317,261.576,215
59529,3.16724,-65.1227,-310.554,215
59530,3.65248,-443.82,-186.417,215
59531,4.66068,14.8057,-418.525,215
59532,3.41638,188.458,-515,-399.031
59533,3.04787,-493.801,281.55,-515
59534,4.64804,271.059,-515,-138.567
59535,1.55362,-515,154.594,-7.69908
59536,5.71881,18.6757,-339.964,-515
59537,7.90039,-515,-25.5056,-28.7692
59538,7.07173,32.1759,74.6065,215
59539,9.09832,-71.15,-332.567,-515
59540,3.7571,507.049,-376.019,-515
59541,8.38439,515,-77.6686,-103.413
59542,3.58021,128.884,251.386,215
59543,4.84877,-85.7263,14.9705,215
59544,0.0550409,-41.0303,-515,32.6618
59545,4.18005,515,12.4852,-438.401
59546,9.39366,515,-242.821,-380.431
59547,2.98572,41.9233,77.1277,215
59548,4.30288,350.98,417.123,-515
59549,0.213032,-515,128.598,113.275
59550,5.30522,246.215,-103.884,215
59551,4.98442,515,-260.258,175.652
59552,3.87435,-497.481,-245.165,-515
59553,2.99557,463.331,-17.8234,215
59554,2.8641,-515,-56.1457,113.693
59555,3.6371,141.479,309.435,-515
59556,1.01976,-119.817,-515,-252.259
59557,4.72369,-465.189,6.36349,-515
59558,5.39867,96.2985,515,-367.027
59559,0.338869,-1.58036,-365.61,215
59560,4.36333,515,99.755,33.2878
59561,1.16385,204.483,515,213.324
59562,5.3145,301.53,-69.3289,215
59563,2.79583,-515,-218.572,32.7113
59564,7.22743,186.754,-426.26,-515
59565,6.09375,515,-188.522,-200.949
59566,2.51731,-19.2075,26.9515,-515
59567,2.49073,-497.624,457.255,-515
59568,5.08446,219.06,-515,-66.438
59569,5.53789,-263.964,-118.735,-515
59570,1.75222,-124.81,-246.127,215
59571,0.544062,214.172,410.935,-515
59572,1.76468,-384.734,515,-348.636
59573,4.69603,-176.735,-265.84,215
59574,4.96318,-394.416,-515,44.9829
59575,1.95855,515,-199.872,-354.352
59576,3.96732,229.574,-396.579,215
59577,3.93219,-208.476,66.3827,215
59578,2.38654,328.051,-515,94.5978
59579,5.01792,-515,98.2822,5.66031
59580,0.445627,56.8355,-93.5539,-515
59581,4.33069,515,-119.457,-321.944
59582,0.0280711,-515,440.429,-90.1642
59583,4.59403,-93.6424,-31.5017,215
59584,1.15389,-343.012,229.549,-515
59585,3.43389,-515,210.778,-234.519
59586,6.89815,138.335,-410.526,215
59587,6.86967,481.885,-45.9542,215
59588,4.91245,112.159,121.078,215
59589,4.86646,-515,290.228,139.975
59590,0.503301,-419.225,441.892,-515
59591,6.06325,1.30059,-138.406,215
59592,4.17178,515,-53.2057,-13.147
59593,4.61448,222.127,293.178,215
59594,2.0221,-515,-46.0984,-183.309
59595,3.12643,-515,-371.463,67.9422
59596,2.28999,515,-94.2482,-412.497
59597,0.106428,515,162.331,-464.917
59598,3.66332,-38.0924,-217.664,215
59599,0.499564,-256.726,-32.1162,-515
59600,1.22594,-515,59.6632,-173.419
59601,7.33244,-515,164.829,-228.522
59602,7.32249,174.568,262.888,215
59603,3.17189,222.75,-515,-342.417
59604,4.87589,36.3091,-515,-140.866
59605,2.83488,-515,-220.247,43.9665
59606,4.3521,-304.744,-111.166,-515
59607,1.41994,-324.631,-381.956,-515
59608,3.04473,-116.032,-77.4968,215
59609,3.35527,-308.117,-515,-95.3041
59610,0.958814,156.651,66.0985,215
59611,4.42736,-89.2926,-515,147.394
59612,2.34013,200.694,515,-36.6223
59613,0.794491,124.024,-234.94,-515
59614,6.42233,-55.1047,300.828,-515
59615,6.58962,-498.371,-127.751,-515
59616,2.11719,27.7576,-125.385,-515
59617,0.00321984,-349.529,82.949,-515
59618,4.42768,257.539,515,100.696
59619,3.22545,194.368,-515,18.8884
59620,6.4618,-225.534,25.1766,215
59621,8.92673,89.5495,515,-485.608
59622,0.462625,491.378,-515,172.217
59623,2.93438,515,304.574,-84.9188
59624,4.54358,-67.9417,211.592,215
59625,0.0303431,-515,-450.299,52.6044
59626,0.895949,515,476.013,-343.844
59627,1.21744,515,241.271,-247.94
59628,6.12213,-515,20.4742,-495.434
59629,2.85455,326.286,-389.418,-515
59630,4.23792,-91.7159,131.619,215
59631,5.93104,-515,-14.4387,-330.603
59632,2.51562,515,-6.24372,-200.659
59633,2.63926,515,7.44898,106.209
59634,5.27332,88.5704,40.949,-515
59635,4.77456,-79.2614,201.887,-515
59636,5.4874,70.5991,-469.557,215
59637,6.23638,309.201,21.7413,-515
59638,3.81055,-133.837,259.988,-515
59639,7.72315,-415.198,-286.372,215
59640,8.86227,-6.72238,-62.7505,215
59641,6.37249,-263.227,515,160.358
59642,4.88788,234.541,28.6964,215
59643,6.31254,515,441.34,204.678
59644,1.10429,17.251,-205.769,215
59645,0.785685,-377.115,515,-356.358
59646,2.95388,164.365,515,-278.799
59647,4.76456,-5.32807,105.093,215
59648,7.36533,459.801,-515,-144.126
59649,1.95807,-515,-494.962,-434.131
59650,6.30137,-352.603,219.13,215
59651,1.01769,198.26,-515,140.269
59652,3.09583,-515,123.315,-388.376
59653,2.4648,-494.939,-515,-376.742
59654,7.62209,515,483.047,-128.222
59655,5.95875,-223.439,515,-182.596
59656,3.65952,-12.9645,-68.7003,215
59657,9.02424,272.205,-515,-57.3736
59658,1.67358,199.62,159.795,-515
59659,2.60769,391.499,-358.414,-515
59660,3.73537,-211.307,-20.3051,215
59661,4.75593,-489.059,-515,-264.8
59662,3.40437,-515,-116.201,59.4212
59663,0.496864,-515,446.997,-71.992
59664,7.50453,-515,-38.2675,59.3371
59665,4.6925,27.8332,101.255,215
59666,1.71015,410.209,140.539,215
59667,4.38862,-48.9241,-515,67.0421
59668,5.26734,441.538,75.1566,-515
59669,1.65312,159.384,-515,-393.247
59670,5.40511,436.214,396.61,215
59671,5.18005,-140.024,515,-22.6669
59672,4.40402,515,-190.028,-210.459
59673,2.76353,-99.5091,-515,-50.0646
59674,2.14821,-54.7812,100.326,215
59675,2.92789,143.918,330.929,215
59676,4.30608,515,289.053,-448.472
59677,4.47049,208.512,-515,20.7164
59678,5.25469,-515,-30.384,-333.178
59679,4.39795,54.6549,338.451,-515
59680,6.6646,83.0606,238.528,-515
59681,4.75138,35.1687,-46.7655,-515
59682,4.77541,330.495,184.913,215
59683,1.34446,-515,158.687,-379.055
59684,2.42309,204.797,515,169.806
59685,3.95373,-515,-270.477,-465.387
59686,7.20873,515,126.857,-176.675
59687,0.834133,97.2876,211.618,215
59688,2.54249,315.933,327.511,-515
59689,8.95935,-515,26.4341,-215.805
59690,4.8081,-69.6747,22.2501,-515
59691,5.64688,-389.058,-68.2902,-515
59692,3.7646,-324.343,-221.546,215
59693,2.46361,-378.319,-371.973,215
59694,5.29267,-3.35952,515,-490.392
59695,3.3205,-515,-196.741,156.09
59696,5.96686,154.08,-515,-193.784
59697,3.83455,-21.7528,515,-153.736
59698,4.08247,515,-192.444,-132.934
59699,4.49908,-251.109,-515,-436.74
59700,5.81399,-75.4927,515,-161.43
59701,0.888572,515,-290.461,-35.5442
59702,0.624289,-239.3,-358.123,-515
59703,8.38093,372.807,-140.587,215
59704,6.47611,-296.919,-515,-157.299
59705,3.62381,515,-286.984,176.385
59706,6.05416,271.713,-80.8135,215
59707,5.3593,-515,75.6247,-298.433
59708,3.96513,-212.777,213.104,215
59709,5.28533,145.269,-41.5657,-515
59710,3.35643,-162.273,7.61146,215
59711,0.147163,254.546,-175.883,215
59712,4.54317,201.643,-66.8772,215
59713,0.551443,515,185.514,-237.502
59714,1.98212,132.292,309.333,215
59715,4.79451,-367.96,-515,-369.826
59716,4.81659,282.029,-515,-282.429
59717,0.740011,273.054,198.762,215
59718,0.841817,-496.679,318.754,215
59719,3.31723,515,-138.276,99.9068
59720,4.10856,-515,244.901,-370.684
59721,3.46055,-70.4217,-32.1038,215
59722,2.81203,388.993,-397.917,-515
59723,6.69949,-45.8275,5.52109,215
59724,4.35819,-110.135,18.6702,215
59725,1.54297,-156.839,311.056,215
59726,6.47178,70.5195,-23.5638,-515
59727,5.68759,33.3527,-9.59644,215
59728,4.20517,515,75.8415,189.515
59729,1.83442,351.013,515,-67.7298
59730,3.99846,-515,-196.638,206.901
59731,3.59067,50.6227,-102.539,215
59732,0.847614,335.293,439.782,215
59733,4.9239,515,30.5951,-405.323
59734,6.11046,-114.274,337.575,215
59735,3.66982,-509.289,-515,-225.285
59736,2.77428,-75.1906,-374.421,-515
59737,7.26509,221.148,-515,-370.355
59738,4.3698,515,-229.067,-94.5748
59739,9.49692,-365.511,12.7348,215
59740,8.13248,424.132,-388.49,-515
59741,0.7423,240.839,-313.682,-515
59742,2.63513,266.988,515,-26.8856
59743,2.4351,-13.4771,168.394,215
59744,1.41933,-97.3774,-34.7193,215
59745,3.31208,77.0095,22.667,215
59746,1.53862,-515,-149.916,-21.614
59747,6.04823,63.0224,-515,-147.814
59748,0.515631,-320.662,-229.507,215
59749,3.69822,-515,270.878,23.9692
59750,6.86483,115.69,515,-289.079
59751,4.75105,113.917,-494.399,-515
59752,0.536607,346.899,515,-181.539
59753,0.905868,515,383.005,-30.3776
59754,4.09589,-289.441,-504.091,-515
59755,1.99005,179.823,515,-145.42
59756,0.845843,-146.45,284.073,215
59757,2.80588,266.395,69.0684,215
59758,3.31224,39.493,121.29,215
59759,1.4264,6.65969,-487.237,215
59760,4.3043,-290.13,-208.696,-515
59761,6.18762,316.259,515,-465.235
59762,0.775993,-154.118,34.456,215
59763,2.6752,-150.812,515,-210.143
59764,2.90622,-515,-90.7744,-153.781
59765,4.31015,-244.665,515,-356.832
59766,1.83183,-515,-285.996,-382.023
59767,6.48333,-515,-233.583,91.7578
59768,0.83739,-345.301,515,-141.693
59769,6.36475,-145.284,515,-78.0595
59770,0.845941,130.593,-515,-204.481
59771,2.98104,422.815,-34.4439,215
59772,3.3341,-99.2002,23.6092,215
59773,6.2266,134.354,-515,36.2465
59774,1.45859,425.216,-207.393,215
59775,5.62962,89.1851,170.965,215
59776,1.46439,154.857,515,124.919
59777,0.804305,-72.7801,317.826,215
59778,4.90053,-92.1072,-146.472,215
59779,1.71484,164.352,-423.108,215
59780,6.11832,-288.657,-70.032,-515
59781,3.30981,515,-264.112,-498.862
59782,5.48457,515,222.341,-76.9376
59783,2.41177,-82.2251,-421.516,215
59784,1.02174,-62.6026,515,156.762
59785,4.24796,187.045,326.377,-515
59786,2.41134,-153.952,515,-303.245
59787,6.6975,-515,374.743,-30.2866
59788,4.92463,-132.773,-103.362,215
59789,1.29755,327.032,-478.204,-515
